title,text,subject,date,label
U.S. lawmakers delay bill on European data privacy deal,"WASHINGTON (Reuters) - Legislation that would grant U.S. privacy rights to Europeans is being delayed in the U.S. Senate, which may complicate negotiations over a broader trans-Atlantic data transfer pact that faces a January deadline for completion, sources said on Wednesday. The Judicial Redress Act, which would allow citizens of European allied countries to sue over data privacy in the United States, is likely to be held from a scheduled vote on Thursday in the Senate Judiciary Committee, a panel aide said.  Passage of the legislation is viewed as an important step toward securing a new Safe Harbor framework after the previous one was struck down by a top European Union court last year amid concerns about U.S. surveillance. More than 4,000 firms, including tech behemoths such as Google and IBM, have been relying on the 15-year-old Safe Harbor framework to freely transfer data between the United States and Europe, which has far stricter rules on the privacy of personal information. But that deal was ruled invalid last October by the Court of Justice of the European Union, which cited revelations about U.S. mass surveillance by former National Security Agency contractor Edward Snowden. European Union data protection authorities have given Brussels and Washington until the end of January to strike a new Safe Harbor agreement for transferring personal data.  Industry executives are growing increasingly alarmed that the new Safe Harbor agreement will not be completed in time. The Information Technology Industry Council, a Washington-based trade organization that represents Apple, Microsoft and other major tech companies, sent some of its executives to Europe on Wednesday to press for a quick resolution. A spokesman for the organization, which warned of enormous consequences in a letter this week to President Barack Obama and European Commission President Jean-Claude Juncker if a pact is not forged soon, said its leaders are meeting with government and data protection authorities in several cities, including Dublin, Amsterdam, Berlin and London, ahead of the deadline. EU privacy regulators are due to meet on Feb. 2 to decide if they should begin enforcement action against companies if they determine all transfer mechanisms violate EU law and there is no new framework in place. ",politicsNews,"January 20, 2016 ",1
Senate Democrats block Syria refugee bill ,"WASHINGTON (Reuters) - U.S. Senate Democrats on Wednesday narrowly blocked legislation that would slow the entry of refugees from Syria and Iraq to the United States in a contentious vote cloaked in presidential election-year politics. The vote was 55-43, with yes votes falling short of the 60 needed to advance the Republican-backed measure in the 100-member Senate. No Republicans voted against the bill, and only two Democrats backed it. Among other things, the bill would halt the admission of refugees and require high-level U.S. officials to verify that each refugee from Iraq and Syria posed no security risk before being allowed into the United States. Republicans said the tighter screening was essential to ensure the safety of Americans and prevent attacks within the country by Islamic State and other militant groups. This bipartisan bill would allow Washington to step back, take a breath and ensure it has the correct policies and security screenings in place, Republican Majority Leader Mitch McConnell said in the Senate before the vote. Democrats called the legislation an attack on people who  are fleeing war. They accused Republicans of holding the vote to allow their 2016 presidential candidates serving in the Senate to back legislation touted as tough on security. All three Senate Republican 2016 presidential hopefuls, Ted Cruz, Rand Paul and Marco Rubio, backed the bill. Democratic presidential candidate Bernie Sanders missed the vote. Democrats also sought to play politics. They tried and failed to reach a deal with Republicans to set up a vote on an amendment establishing a religious test for would-be immigrants. That vote was planned to see if Republicans would side against presidential candidate Donald Trump, who has advocated barring Muslims from entering the United States.   The Syria refugee bill passed the House by a large margin days after the Nov. 13 Islamic State attacks in Paris. The bill was supported by dozens of Democrats who defied Democratic President Barack Obamas veto threat. We need to talk about efforts to defeat ISIS, not creating more paperwork for cabinet secretaries, Harry Reid, the Senate Democratic leader, told reporters before the vote. It currently takes 18-24 months for Syrian refugees to be screened before they can move to the United States. Washington has offered refuge to far fewer of the millions fleeing war in Syria and Iraq than many of its closest allies in Europe and the Middle East. Obama announced last year that he would admit 10,000 Syrians. ",politicsNews,"January 20, 2016 ",1
U.S. congressional committee subpoenas ex-drug CEO Shkreli,"WASHINGTON/NEW YORK (Reuters) - A U.S. congressional committee has demanded that former drug executive Martin Shkreli appear at a hearing on drug prices to testify about his former companys decision to raise the price of a lifesaving medicine by more than 5,000 percent, congressional aides said on Wednesday. Shkreli, who is separately facing federal criminal charges that he defrauded investors, has been served with a subpoena to appear on Jan. 26 before the U.S. House of Representatives Committee on Oversight and Government Reform, the aides said. The Senates Special Committee on Aging, which is also investigating the companys drug pricing practices, said on Wednesday that Shkreli has invoked the U.S. Constitutions Fifth Amendment against self-incrimination, and has refused to produce subpoenaed documents. Shkreli, 32, fired back at lawmakers on Twitter, writing on Wednesday that the House was busy whining to healthcare reporters about me appearing for their chit chat next week. Havent decided yet. Should I? He declined an interview request. The outspoken entrepreneur sparked a firestorm last year after he raised the price of Daraprim, a decades-old treatment for a dangerous parasitic infection, to $750 a pill from $13.50 after acquiring it. The medicine once sold for $1 a pill. Shkreli pleaded not guilty last month to criminal charges that he ran his companies like a Ponzi scheme, using each subsequent company to pay off defrauded investors from a prior company. After his arrest, he stepped down as chief executive of Turing Pharmaceuticals and was fired as chief executive of KaloBios Pharmaceuticals Inc. KaloBios also filed for Chapter 11 bankruptcy. Shkrelis past companies also include Retrophin Inc, which sued him for alleged mismanagement. Testifying before Congress is risky for someone facing criminal charges because of the chance they could say something prosecutors would later use at a trial. For that reason, many such witnesses invoke the Fifth Amendment and refuse to answer questions. To even travel to Washington, Shkreli is required to first get the sign-off of a federal judge because his release on bond restricts him to certain parts of New York state. However, judges typically grant temporary travel waivers to white-collar defendants. U.S. Representative Elijah Cummings of Maryland, the top Democrat on the oversight committee, said the hearing will give Shkreli a chance to explain his views on drug pricing. I have been trying for the better part of a year to get information from Martin Shkreli about his outrageous price increases, and he has obstructed our investigation at every turn, Cummings said in a statement. ",politicsNews,"January 20, 2016 ",1
Obama does victory lap for car industry but it is different from what he hoped,"DETROIT (Reuters) - President Barack Obama, facing Republican criticism over the state of the economy, did a Detroit victory lap on Wednesday to showcase the auto companies his administration helped save, but the industry has not turned out the way he hoped in 2009. Obama has held out his bailout of General Motors (GM.N) and Chrysler during the U.S. recession as examples of tough decisions he made that paid off both for the economy and the environment. The auto industry here in the United States has figured out that we can make more fuel-efficient cars that reduce the carbon pollution that is causing climate change, and make a profit - and put more people to work, Obama told a crowd at a United Auto Workers Union center for workers at GM. But car companies are still churning out gas-guzzling sport utility vehicles to meet consumer demand, going against Obamas hope that higher fuel-economy models would win the day. Sales of SUVs rose 16 percent in 2015, while car sales fell 2 percent. Although new SUVs are more efficient than prior models, they still burn more gasoline than cars. About 59 percent of U.S. vehicle sales last year were sport utility vehicles, pickup trucks or other big vehicles, up from 54 percent in 2014. Low gas prices have boosted the trend. A Ford Motor Co (F.N) plant in Michigan that Obama visited a year ago is ending production of small cars in 2018 and is expected to switch to SUVs to help meet soaring demand. The White House noted the industry was on track to double fuel efficiency and cut emissions by half by 2025. During a stop at the North American International Auto Show, Obama sought to give a push to electric cars. Obama joked that he was in town to browse for a new car himself because he had to give up his limo, affectionately known as The Beast, when he leaves office next year.  He sat in the drivers seat of a 2017 Chevrolet Bolt EV, an all-electric car the White House said could travel about 200 miles (320 km) on a single charge. The president declared it a nice-looking car. Electric vehicle sales fell last year by 6 percent to 115,000, and the administration has said it would not meet its goal of getting 1 million plug-in cars on U.S. roads by 2015. To date, about 400,000 electric vehicles have been sold.  Without naming names, the president pounded Republicans for opposing the bailout and trying to outdo each other by peddling fiction about the state of the U.S. economy. When one says our economy is terrible, the next says its terrible, and on fire, and covered in bees! he said. These are the same folks who would have let this industry go under, he said. Obamas visit to Detroit did not include a stop in nearby Flint, which is in the throes of a water contamination crisis that has forced the states Republican governor to apologize. Obama pledged his support to the community. If I were a parent up there, I would be beside myself that my kids health could be at risk, he said. ",politicsNews,"January 20, 2016 ",1
Shkreli takes the Fifth for Senate committee on drug pricing,"(Reuters) - Martin Shkreli, former chief executive officer at Turing Pharmaceuticals, has invoked the Fifth Amendment, refusing to produce documents subpoenaed by the Senate Special Committee on Aging, which is investigating the companys drug pricing practices, the committees chairman, U.S. Senator Susan Collins, said on Wednesday. ",politicsNews,"January 20, 2016 ",1
"U.S. senator was told of link between Iran sanctions, prisoners","WASHINGTON (Reuters) - When implementation of the Iran nuclear pact was looming and a secret prisoner swap deal in the works, Obama administration officials called the chairman of the Senate Foreign Relations Committee in early January to ask him to put a hold on calls for sanctions over Tehrans missile test, the senator told Reuters. Senator Bob Corker is the first U.S. senator to confirm reports by Reuters that there was a link between the Obama administrations delaying sanctions over Irans ballistic missile program and efforts to free Americans held prisoner there. He had hoped that the ballistic sanctions would be imposed before the nuclear sanctions were lifted. I just thought that that was a better place for us to be, that we were going to be firm in implementing the deal, he told Reuters at the U.S. Senate late on Tuesday. However, he added, Once I knew that the hostages were wrapped in all of that, I realized it may be difficult for that to occur. Sources described to Reuters before the prisoner deal was announced how Secretary of State John Kerry and other officials scrambled to ensure that the possibility of new sanctions over Irans ballistic missile program did not derail the effort. Corker had been pushing hard for the administration to impose new sanctions since Tehrans ballistic missile tests last year. After the sanctions were almost announced and then delayed on Dec. 30, he issued a strong statement on Jan. 1 calling for action. Corker was then contacted by President Barack Obamas administration about the link to American prisoners and decided to hold off on more calls for sanctions, for a time. I didnt know who we were swapping for, but I knew that the ballistic missile sanctions were being held until such a time that we could work something out on the hostages, Corker said. Once you know that weve got an opportunity to get four Americans out, obviously we turn the volume off, he added, A Swiss plane left Iran on Sunday with Jason Rezaian, the Washington Posts Tehran bureau chief; Saeed Abedini, a pastor from Idaho; and Amir Hekmati, a former U.S. Marine from  Michigan, as well as some family members. Another released Iranian-American, Nosratollah Khosravi-Roodsari, stayed behind. A fifth prisoner, American student Matthew Trevithick, was released separately on Saturday. The U.S. Treasury Department said on Sunday after the release that it had imposed the sanctions on 11 companies and individuals for supplying Irans ballistic missile program. ",politicsNews,"January 20, 2016 ",1
Pastor freed from prison in Iran to return to U.S. on Thursday: wife,"(Reuters) - A pastor from Idaho who was among five American prisoners released by Iran over the weekend will return to the United States on Thursday from Germany, his wife said on Wednesday. Saeed will be landing on American soil Thursday evening, Naghmeh Abedini said in a Facebook posting.  Saeed Abedini, 35, a naturalized U.S. citizen, was detained in 2012. He was sentenced to eight years in prison in 2013 after being accused of harming Irans national security by setting up home-based churches in his native country. He will spend a few days with his parents and then the kids and I will join him on Monday, his wife said. The couple have two young children. The Americans release coincided with the implementation of a nuclear deal under which international economic sanctions against Iran were lifted in return for curbs on Irans atomic program. The White House offered clemency to seven Iranians who were convicted or facing trial in the United States. Abedini, along with Washington Post journalist Jason Rezaian and former Marine Amir Hekmati, arrived at a U.S. military hospital in Landstuhl, Germany, on Sunday. Also released by Iran were Iranian-American Nosratollah Khosravi-Roodsari, who stayed behind, and American student Matthew Trevithick. ",politicsNews,"January 20, 2016 ",1
Yellen to testify at House Financial Services panel February 10: committee,"WASHINGTON (Reuters) - Federal Reserve Chair Janet Yellen will appear before the U.S. House of Representatives Financial Services Committee on Feb. 10 to deliver the central banks semi-annual monetary policy report, the committee said on Wednesday. The head of the central bank last testified before the committee in July. ",politicsNews,"January 20, 2016 ",1
Illinois Republicans push for state takeover of Chicago schools,"CHICAGO (Reuters) - Illinois two top Republican legislators said on Wednesday they will introduce legislation soon to let the state take over the cash-strapped Chicago public school system, permit the district to file for municipal bankruptcy and eventually allow for city-wide school board elections. The plan has the backing of Republican Governor Bruce Rauner, who has embraced allowing local governments facing financial turmoil to file for bankruptcy. But it is strongly opposed by Chicago Mayor Rahm Emanuel, who controls the citys schools, the Chicago Teachers Union, and by Democratic leaders, who control the legislature. Senate Minority Leader Christine Radogno and House Minority Leader Jim Durkin, both Republican allies of Rauner, said a new approach is needed to rescue the Chicago Public Schools (CPS)from financial mismanagement and near collapse. Rauner told reporters Emanuel has failed to address the school districts fiscal woes over the nearly five years he has been mayor.  His message to us in state government has been for months, We have a crisis. We need $500 million. We want the state to give it to us. Thats not a reasonable message. Thats not a reasonable request, Rauner said. The nations third-largest school system has a structural budget deficit topping $1 billion and credit ratings that have fallen deep into the junk level.  The districts current budget has a $480 million gap that officials hope to fill with bigger pension funding support from the state. But the plan has become entangled in a state budget stalemate between Rauner and Democrats.  The Republicans plan would amend an existing law permitting state oversight of fiscally troubled schools to include CPS and allow for an independent authority to run the district, while making it clear the state is not liable for school debt. Once solvency is regained, an elected school board would take control.  The plan would also open the door to Chapter 9 municipal bankruptcy while protecting general obligation bondholders with a statutory lien. The mayor is 100 percent opposed to Governor Rauners plan to drive CPS bankrupt, Emanuel spokeswoman Kelley Quinn said in a statement, adding that the state has been shortchanging Chicago students. House Speaker Michael Madigan rejected the plan, pointing to Michigans takeover of the city of Flint, which has led to a health crisis from lead-tainted water. The disaster in Flint, Michigan, is a very timely example of how reckless decisions just to save a buck can have devastating consequences on children and families, Madigan said in a statement. Senate President John Cullerton, a Chicago Democrat, said the Republicans mean-spirited plan is not going to happen.  CPS has scheduled an $875 million bond sale for next week, partly to free up revenue for its sagging budget. ",politicsNews,"January 20, 2016 ",1
Attorney General Lynch seeks funds for expanded gun checks,"WASHINGTON (Reuters) - A battle over gun ownership between President Barack Obama and the Republican-controlled U.S. Congress kicked off on Wednesday as lawmakers began weighing whether to fund the administrations unilateral moves to tighten background checks on buyers. This month, Obama stirred conservative ire with executive action clarifying that all dealers selling guns, including at shows, flea markets, on the Internet or in stores, are required to get licenses and run background checks on buyers. A Senate appropriations panel that funds Justice Department activities used its first hearing of the year to zero in on the new federal guidance that pits gun rights advocates against gun control organizations energized by a series of high-profile mass shootings. U.S. Attorney General Loretta Lynch told the Republican-controlled panel the actions would bring progress on a number of fronts in the face of an epidemic of gun violence. In urging Congress to approve millions of additional dollars to help her agency hire more agents and conduct background checks around the clock, Lynch said she had complete confidence Obamas moves would survive any court challenges from opponents who argue he has over-stepped his authority. But Senator Richard Shelby, the Republican chairman of an appropriations subcommittee, told Lynch the public fears Obama is eager to strip them of their Second Amendment rights to bear arms and warned that the panel will have no part in undermining the Constitution and the rights it protects. Obama issued his executive orders after Congress over the past few years refused to pass gun control legislation and as shooters carried out fatal attacks including on an elementary school in Connecticut, a movie theater in Colorado, a Virginia university and a community center in California. Senior Democratic Senator Barbara Mikulski decried a growing nexus of drugs, crime, guns, violence and murder that she said resulted in more than 350 people being killed last year just in Baltimore, in her home state of Maryland. Amid the infighting, Republican Senator James Lankford said there likely is common ground on the need for states to improve reporting to federal authorities on people convicted of crimes under state law. Alabama currently has zero felonies running into the (federal background check) system; California has 4,032. ... Delaware has zero, Maryland, 12, my fine state of Oklahoma has one, Lankford complained. Congressional appropriators will spend much of this year wrangling over fiscal 2017 funding, such as money for gun background checks. ",politicsNews,"January 20, 2016 ",1
Electric vehicle sales fall far short of Obama goal  ,"DETROIT (Reuters) - Back in 2008, with gas prices averaging nearly $4 a gallon, President Barack Obama set a goal of getting one million plug-in electric vehicles on the roads by 2015. Since then, his administration has backed billions of dollars in EV subsidies for consumers and the industry. Yet today  with gas prices near $2 a gallon - only about 400,000 electric cars have been sold. Last year, sales fell 6 percent over the previous year, to about 115,000, despite the industry offering about 30 plug-in models, often at deep discounts.  Such challenges are part of the backdrop for Obamas Wednesday visit to Detroit, where hes expected to discuss the state of the auto industry. Despite slow plug-in sales, the industry continues to roll out new models in response to government mandates and its own desire to create brands known for environmental innovation. At the Detroit Auto Show last week, General Motors Co(GM.N) showed off its new electric Bolt EV; Ford Motor Co(F.N) unveiled a new plug-in version of its Ford Fusion; and Fiat Chrysler Automobiles NV(FCHA.MI) unveiled its first plug-in hybrid, a version of its new Pacifica minivan. Ford CEO Mark Fields said last week that EVs are a difficult sell at $2 a gallon. Plug-in vehicles accounted for fewer than 1 percent of the 17.4 million cars and trucks sold last year, according to data from HybridCars.com and Baum & Associates, a Michigan-based market research firm. That doesnt include sales of more mainstream gas-electric hybrids such as the Toyota Prius. But hybrid sales also fell last year - by 15 percent, to 384,000 - and now comprise just 2.2 percent of all vehicle sales.  In his State of the Union Address last week, Obama didnt specifically address electric vehicles but said: Weve got to accelerate the transition away from old, dirtier energy sources. The main obstacles for electric vehicles are their high cost and short driving range. The Chevy Bolt promises a breakthrough on both fronts, with a 200-mile range and a price starting at about $30,000 - after government incentives. Still, thats a steep buy-in compared to increasingly efficient gasoline-powered economy cars that can sell for less than $20,000. If gasoline was $8 a gallon, consumers would amortize the costs of an electric vehicle pretty quickly, said former GM vice chairman Bob Lutz, who headed up the development of the original Chevy Volt, a pioneering plug-in hybrid. But at $1.50 a gallon, who is going to be willing to pay an $8,000 or $10,000 premium? Palo-Alto electric car maker Tesla Motors(TSLA.O) has garnered praise for making high-performance, long-range sport sedans - typically selling for about $100,000 and traveling about 250 miles between charges. But other automakers have struggled to produce a more affordable car with a range longer than 100 miles. Green car advocates say EVs are a crucial part of the effort to reduce greenhouse gas emissions and will help wean the United States off imported oil. In the long term, they argue, oil prices are almost certain to rise again, making electric cars more viable. The industry is moving ahead with EV development for a number of reasons. Many states, led by California, have imposed zero-emission vehicle mandates. California has set an ambitious goal to have 1.5 million such vehicles on its roads by 2025. The state accounts for about 40 percent of all electric car sales, but only about 120,000 of the 31 million automobiles on California roads as of a year ago were zero-emission vehicles. Many automakers worry that consumers will perceive them as technologically backward if they dont build electric cars  even if they cant yet sell them in large numbers. The industry is also responding to an influx of state and federal cash and related mandates. The U.S. Energy Department awarded hundreds of millions of dollars in low-cost loans to spur electric vehicle manufacturing by companies such Nissan Motor Co(7201.T) and Tesla. In 2009, the administration dedicated $2.4 billion of the $787 billion stimulus bill to promote battery and EV production. Consumers can get a federal tax credit of up to $7,500 for buying electric vehicles and plug-in hybrids. The Obama administration has repeatedly proposed boosting the credit to $10,000. Carlos Ghosn, CEO of Nissan - which saw sales of its electric Leaf fall by 43 percent in 2015 - told reporters at the show that automakers are ramping up EV offerings because of increasingly strict government mandates. Everybody came to the conclusion that theres no way we can meet the emission regulation in the future without selling zero-emission vehicles, he said. This is not going to be an easy shift. Volkswagen AG(VOWG_p.DE), still reeling from its diesel emissions crisis, has touted plans to introduce 20 more plug-in vehicles by 2020. GM chairman and CEO Mary Barra said she is convinced that customers want EVs and that gas prices wont stay low forever.  Long-term electrification is part of the solution, she said at the show. Lutz, the former GM executive, says automakers have no choice but to build them. Because of government mandates, he said, Electric vehicles are going to have to be crammed in the market at way below what it costs to make them. ",politicsNews,"January 20, 2016 ",1
"Biden, Greece's Tsipras discuss economic reforms: White House","WASHINGTON (Reuters) - U.S. Vice President Joe Biden and Greek Prime Minister Alexis Tsipras discussed Greeces economic reforms in a meeting on Wednesday in Davos, the White House said on Wednesday. The leaders agreed on the importance of moving forward as quickly as possible on Greeces economic reforms, including serious discussions with creditors on debt relief, the White House said in a statement. ",politicsNews,"January 20, 2016 ",1
"Exclusive: Billionaire green activist Steyer not ready to back Clinton, open to Sanders","(Reuters) - Billionaire environmental activist Tom Steyer said he is not ready to endorse Hillary Clinton, and he would be open to supporting her main rival, Bernie Sanders, if he becomes the Democratic nominee for president. One of the biggest Democratic donors, Steyer could help Clinton boost her standing among environmentalist activists who are a key constituency within the Democratic Party. Clinton is locked in tight races with Sanders in Iowa and New Hampshire, which both have early nominating contests.  Our real goal has been not to support any one candidate, but to emphasize and highlight the issue (of climate change) so that the candidates can lay out their solutions and so the American people can have a chance to make a decision, Steyer said in a telephone interview on Tuesday. After the Democratic Party picks its presidential nominee, that will change. We have always come out and supported the climate champion, Steyer said. The idea that for some reason we wouldnt do that, Id have to understand why in hell we didnt. Because that has been our practice always. Steyer has been a longtime ally of Clintons. He held a fundraiser for her presidential campaign at his home in San Francisco in May. He was also an early supporter of Clintons during her 2008 bid for the Democratic presidential nomination. There was no immediate reaction from the Clinton campaign to Steyers comments. Steyer, 58, made his fortune through investments, some in fossil fuel energy, at Farallon Capital Management, the San Francisco-based hedge fund he founded in 1986. He stepped down as co-managing partner of Farallon in 2012 to devote himself to full-time activism because, as he later wrote, he no longer felt comfortable being at a firm that was invested in every single sector of the global economy, including tar sands and oil. He spent heavily in the 2014 congressional elections to back candidates who could help further his anti-fossil fuel agenda. He paid out over $70 million, more than any other single donor in both parties. Of the seven candidates he supported, three won. Steyer said Clinton's position on energy and climate - which calls for increased use of solar and wind power, lower oil use, and a revamping of the aging U.S. oil and gas pipeline network - was good but needed some work. (here) I dont think shes fully fleshed out everything she has to say about energy and climate, Steyer said. I think that as the campaign goes on I would imagine she will put out more detailed plans of exactly what she thinks. I dont find what shes said inadequate, but I dont think its complete yet. Sanders has a climate agenda that on its face appears to resonate more closely with Steyer's - an aggressive move away from fossil fuels, including a ban on hydraulic fracturing. But he has also railed against billionaire influence in politics and has pledged not to accept cash from big donors. (here)  Steyer said Sanders views on big money certainly wouldnt disqualify him for us, I can tell you that. What Bernie Sanders is talking about, which is trying to get back to a more perfect democracy, is something that we support too. We just think that the idea of ... wishing the rules were different and then pretending they were, is something which, unfortunately, probably would be disastrous from the standpoint of energy and climate, Steyer said. Steyer says he has learned the lessons of the 2014 campaign, when he spent a lot of money in return for relatively little. When you look at 2014, it was a question of turnout. Americans turned out, and specifically Democrats, turned out in the lowest level theyve done for 70 years. Youd have to go back to 1942 to see turnout that low. And in young people, the numbers are incredibly low. So the question is, how are we going to motivate those voters to show up? he said. His environmental organization NextGen Climate is running information campaigns on college campuses in Iowa and New Hampshire and elsewhere in an effort to raise awareness about climate change and the positions of all the presidential candidates. Steyer hopes the effort will reach people of 35 and under, a group he says represents about a third of the countrys electorate and who generally agree that climate change is a problem, but who often pass up the chance to vote.  Weve been pushing really hard to get them involved to make them aware of whats at stake, he said. Steyer said he was not sure yet how much money the 2016 effort would cost, but acknowledged the project would likely be larger than the one NextGen undertook in 2014. We never have a budget. We know this stuff changes. What we do will depend on what happens. Steyer said the 2016 election was critical to consolidating gains for the climate movement in 2015 - a year in which the Obama administration signed onto a global climate pact, blocked the Keystone XL oil sands pipeline from Canada, and ushered in new curbs on oil drilling and air pollution. If you look at the Republicans, there are a whole bunch of serious Republican candidates who are diametrically opposed to everything the president has spoken about in terms of progressive energy and climate policies. So when you think about what is at stake: almost everything, he said.   (Editing by Ross Colvin) SAP is the sponsor of this coverage which is independently produced by the staff of Reuters News Agency.",politicsNews,"January 20, 2016 ",1
Michigan governor apologizes for Flint water crisis,"LANSING, Mich (Reuters) - Michigan Governor Rick Snyder, facing protests, lawsuits and calls for his resignation over drinking water contamination in Flint, on Tuesday apologized to the citys residents and called for the state to spend $28 million on fixes. To you, the people of Flint, I say tonight as I have before, I am sorry and I will fix it, Snyder said in his annual speech to lawmakers, adding that federal, state and local leaders had failed residents. Snyder, a Republican, asked lawmakers to authorize $28 million in spending on diagnostic tests, health treatment for children and adolescents, replacement of old fixtures in Flint schools and day care centers and a study of the citys water pipes. He also said additional funding would be needed. Some people have reported rashes, hair loss and other problems since Flint, under a state-appointed emergency manager,  switched to Flint River water in April 2014 from a Detroit-run water system to save money, attorneys for the residents said. Complaints about the water began within a month of the switch, but Flint did not return to Detroit water until October 2015 after tests showed elevated levels of lead in Flint tap water and in some children. The corrosive river water caused more lead to leach from Flint pipes than Detroit water did, increasing contaminants in the tap water. President Barack Obama met on Tuesday with recently elected Flint Mayor Karen Weaver over the crisis, which has become part of the U.S. presidential debate with candidates on both sides questioning the slow response. The U.S. Environmental Protection Agency said it acted too slowly to address the situation in Flint. Snyder promised to release his Flint-related emails from 2014 and 2015 on Wednesday. He has rejected calls for his resignation by some protesters. Lansing failed in one of its most basic functions, ensuring the well-being and health of our citizens, state House Democratic Leader Tim Greimel said after the speech. At least 1,000 people protested at the Capitol on Tuesday, some holding baby bottles filled with brown water. The governor has a business agenda and his business agenda was to take over the water to profit in it, said Lila Cabbil, a demonstrator from Detroit. Several lawsuits have been filed. The latest on Tuesday asks a judge to stop Flint from issuing shutoff notices to residents, who are still receiving bills for water declared undrinkable. Attorney Cary McGehee said lawyers have heard from more than 500 people reporting health problems and financial hardships. ",politicsNews,"January 19, 2016 ",1
Obama faces immigration hurdles even if he wins at high court,"WASHINGTON (Reuters) - If the U.S. Supreme Court endorses a key immigration initiative of President Barack Obama protecting more than 4 million illegal immigrants from deportation, his administration could face a surge of applicants and little time to process them before he leaves office in January 2017. Obama announced the action in November 2014 but it has never gone into effect, being put on hold by a federal judge in Texas in February 2015. The plan was designed to help illegal immigrant parents of children who are U.S. citizens or lawful permanent residents. It would protect them from deportation and give them work authorization. The Supreme Court on Tuesday said it would decide whether Obama acted lawfully in creating the program by executive order, bypassing a gridlocked Congress. If Obama wins when the court rules by the end of June, his administration would have just seven months to implement the program. Obamas victory could be short-lived because the next president, set to be elected in November, would have the final say on whether to keep the program in place. Democrats including presidential front-runner Hillary Clinton have embraced Obamas plan. Republican presidential candidates including businessman Donald Trump and Texas Senator Ted Cruz have assailed it. Cruz said on Tuesday if elected he would rescind Obamas order on the first day of his presidency. An earlier immigration program that gave similar relief to children of illegal immigrants who grew up in the United States showed that such policies take time to implement. Launched in June 2012, it took two months to put in place.  After that, there were almost 408,000 applications in the first six months of the program, according to government numbers. By January 2013, only 154,000 applications had been approved. More than 700,000 people have since benefited from the program. The government has been able to do nothing to prepare while Obamas executive action has been on hold. In the injunction that halted the plan, U.S. District Judge Andrew Hanen specifically said the administration was barred from implementing any and all aspects or phases of the program. A Department of Homeland Security spokeswoman said the federal government is complying with the injunction. Immigration advocates said they are preparing for a new effort to educate potential applicants about the program. They forecast much higher numbers than those who applied to the earlier 2012 program, largely because many more are eligible.  There is no way the administration can process the projected volume of people that would be eligible, said Gregory Chen, director of advocacy for the American Immigration Lawyers Association. The new program is likely to present additional bureaucratic problems, legal experts say, in part due to the larger pool of eligible people but also because of the specific nature of the applicants. Both programs require proof of continued residency in the United States.   For younger people, this is easier to prove as usually they can cite school records, immigration experts say. For older people, who often do not speak English, it can be harder to provide necessary documentation. Women who do not work could find it especially difficult. Its going to be a little bit more tricky for some applicants, said Adonia Simpson, managing attorney for the Esperanza Center, an immigrant resource center run by Catholic Charities in Baltimore. In some cases, approval will be delayed while the government asks for additional evidence, she added. Criticism of Obamas actions by Republican candidates could also deter some people from applying, Simpson said. In her groups discussions with immigrants, we make it very clear that this is an executive action that could be changed, she said. ",politicsNews,"January 20, 2016 ",1
Biden urges U.S. business in Davos to lean on anti-gay states,"DAVOS, Switzerland (Reuters) - U.S. Vice President Joe Biden urged executives in Davos to use their influence to drive change in countries where lesbian, gay, bisexual and transgender people face repression, putting gay rights at the heart of this years meeting.  The issue is on the official agenda for the first time at the World Economic Forum, where political leaders from countries that discriminate against gay people, such as Nigeria and Russia, schmooze business leaders and billionaire investors. Biden told U.S. executives including Nathan Blecharczyk, co-founder of apartment-sharing firm Airbnb, Muhtar Kent, chairman and CEO of The Coca Cola Company, and Anthony Scaramucci, founder of hedge fund SkyBridge Capital, to push for change. You can change the terms of debate, he said. You actually put governments on notice. He said he and President Barack Obama privately raise the issue of repression of the LGBT community when they meet political leaders. I have had some run-ins with at least four heads of state already on this, said Biden. Banging his fist on the table, Biden said there was no national cultural justification to discriminate against lesbian, gay, bisexual and transgender people. People used to be cannibals as part of their culture, people used to do terrible things as part of their culture, he said. Chad Griffin, president of the Human Rights Campaign, the United States largest LGBT civil rights organization, said business leaders should take the opportunity in Davos to confront the leaders of countries with hateful laws. Big business has been key to lobbying for change on gay marriage around the world. Some leading companies, including Google, Twitter and eBay, released videos of their employees voicing their support for marriage equality ahead of a country-wide vote on the issue in Ireland. Apple CEO (AAPL.O) Tim Cook came out last year, but according to the U.S.-based Center for Talent Innovation, 41 percent of LGBT people do not feel comfortable disclosing their sexuality at work. A U.S. Supreme Court ruling legalized same-sex marriage nationwide last year but it is still legal in many U.S. states to fire someone based on their sexual orientation. ",politicsNews,"January 20, 2016 ",1
