title,text,subject,date,label
Swedish PM survives vote of no-confidence,"STOCKHOLM (Reuters) - Swedish Prime Minister Stefan Lofven easily survived a parliamentary vote of no confidence brought on Friday by the anti-immigration Sweden Democrats over a botched IT outsourcing project that may have led to the leak of sensitive information. Only 43 of the parliament s 349 members supported the motion. Had Lofven lost, the government would have resigned, just a year before a general election. Two ministers have resigned over the potential leak of sensitive data as a result of a deal under which IBM Sweden took over some IT functions of the Swedish Transport Agency. During the last 37 years, only eight votes of no-confidence have been tabled in parliament. None has been successful. ",worldnews,"September 15, 2017 ",1
Russia's Lavrov and U.S. Tillerson discuss Syria: Russia,"MOSCOW (Reuters) - Russian Foreign Minister Sergei Lavrov held a phone call on the Syria crisis with his American counterpart Rex Tillerson, the ministry said in a statement on Friday. Lavrov and Tillerson spoke late on Thursday and discussed cooperation in their attempts to resolve the Syrian crisis with an emphasis on de-escalation zones, the ministry said. ",worldnews,"September 15, 2017 ",1
Peru's Congress ousts cabinet as political crisis deepens,"LIMA (Reuters) - Peru s opposition-controlled Congress ousted center-right President Pedro Pablo Kuczynski s cabinet in a vote of no-confidence early on Friday, pitching the copper-producing Andean country into its worst political crisis in years. In a gamble that will likely force him to scrap his plans to travel abroad later in the day, Kuczynski had dared Congress on Wednesday to revoke its confidence in his cabinet if it insisted on forcing out his second education minister. Under Peru s constitution, if Congress does not deliver a president a vote of confidence for his cabinets twice, the president can summon new legislative elections. But the rightwing populist opposition party Popular Force, led by Kuczynski s defeated electoral rival, Keiko Fujimori, answered Prime Minister Fernando Zavala s request on Thursday to back his cabinet with a resounding  no.  Peru s single-chamber Congress, where Popular Force has an absolute majority, voted 77-22 to dismiss Zavala s cabinet. Kuczynski now has 72 hours to swear in a new cabinet. While he cannot name Zavala as prime minister again, Kuczynski can reappoint other ministers in his cabinet. Going forward, Kuczynski might have a freer hand to govern in the remaining four years of his term if the opposition steers clear of a fresh confrontation out of fear of losing its majority. But several opposition lawmakers said they would welcome taking the battle to the ballot box.  If they close Congress, we re not afraid,  said Hector Becerril, a hard-line Popular Force lawmaker.  We re willing to seek the people s support again. And it won t be 13 seats we win, or 73. There ll be 100 of us!  The vote came on the eve of Kuczynski s 8-day trip abroad, which includes plans for dinner with U.S. President Donald Trump on Monday, a speech before the U.N. General Assembly on Tuesday and a meeting with Pope Francis in the Vatican. Kuczynski, a 78-year-old former Wall Street banker who has vowed to modernize Peru and revive economic growth, took office a year ago with one of the weakest mandates of any president, having beat Fujimori by a razor-thin margin while his party only secured a small portion of seats in Congress. In a plenary debate that stretched on for more than seven hours, opposition lawmakers portrayed Kuczynski as an out-of-touch lobbyist who lacks authority and poses a danger to Peru. Congress has forced Kuczynski s former education and finance ministers to resign amid allegations of ethical breaches, while a third minister quit to avoid being censured. Popular Force announced this week that it planned to propose censuring Education Minister Marilu Martens over her handling of a teachers  2-month strike, which her supporters alleged was fueled by an alliance between Popular Force and extremists.  We can t deliver the head of a minister as a trophy,  Zavala told lawmakers after walking to Congress with the rest of the cabinet in a show of union.  It s clear to us that the country can t make progress like this.  ",worldnews,"September 15, 2017 ",1
Taiwan jails mainland Chinese man on national security charge,"TAIPEI (Reuters) - A Taiwan court on Friday jailed a mainland Chinese man for 14 months for breaching national security laws, following months of strained relations over China s detention of a national from the self-ruled island. China, which sees Taiwan as a wayward province to be taken back by force, if necessary, severed official communications last year to pressure President Tsai Ing-wen, whose party traditionally favors independence, to concede its position.  Zhou Hongxu, formerly a student in Taiwan, was charged for seeking to arrange meetings between a Taiwan government official and a Chinese Communist party official outside Taiwan, in return for payment to the Taiwan official, a court document showed. Zhou  intentionally  jeopardized national security, though the attempt was unsuccessful, the court said in the document released after the verdict.    Zhou, who had met the Chinese official at a 2014 event in  Shanghai in 2014, did not plead guilty, his lawyer said, despite a confession during the trial that he later described as having  been made in improper circumstances.  He appeared in court on Friday in a calm mood and dressed in dark colors.  The court reduced his sentence, taking into account his confession, and the failure of the bid to breach national security, it said in its statement. On Monday, a Taiwanese activist, Li Ming-che, confessed in a Chinese court to attempting to subvert the Beijing government,  videos of his hearing released by Chinese authorities showed, although his wife refused to recognize the court s authority. Li, a community college teacher known for his pro-democracy and rights activism, had gone missing on a trip to mainland China in March. ",worldnews,"September 15, 2017 ",1
"Philippines orders retraining, reassignment of 1,200 police after alleged abuses","MANILA (Reuters) - The Philippine capital s police chief ordered that the entire 1,200-member police force in one of Manila s biggest areas be relieved of duty and retrained on Friday in response to a series of controversies, including the killing of two teenagers. Metro Manila s top officer Oscar Albayalde said all police personnel in the Caloocan area of the capital would undergo retraining and reorientation before being reassigned to other police units, not necessarily in Manila.  We will start with the city s police precincts 2 and 7,  Albayalde said. All personnel in Caloocan s headquarters and seven precincts would be temporarily replaced by the regional public safety battalion, a combat-trained unit.  This will be done in batches,  he said. Albayalde did not say how long the retraining would last and how long it would take for the entire police force in Caloocan to be replaced. It is the first time an entire city police unit has been relieved of its duties since President Rodrigo Duterte unleashed his bloody crackdown against illegal drugs 15 months ago, a campaign that has killed thousands of Filipinos. The move comes amid intense scrutiny of police activities in Caloocan in the wake of the killing of 17-year old Kian Loyd Delos Santos last month in what police said was an anti-drugs operation. His lawyers and family say he was murdered in cold blood. Three officers involved in his killing say he fired at them and they acted in self-defense. Duterte, known for his frequent speeches that call for drug dealers to be killed, ordered a thorough investigation into the Delos Santos killing and warned police he would not tolerate abuses. Another teenager, Carl Arnaiz, suffered a similar fate, accused of trying to rob a taxi driver and shooting at police who tried to arrest him. The taxi driver told reporters on Sunday he saw him alive in custody. About two dozen Caloocan residents, holding placards saying  Stop the Killings , held a noisy protest outside the precinct s police headquarters. Dozens of police trainees stood in front and watched the protest. Friday s order came only a day after Philippine media reported members of the Caloocan precinct 4 raided an elderly woman s home and reportedly stole money in an incident captured on closed circuit television cameras. Reuters could not confirm the report independently. Activists accuse police of executing suspected users and dealers systematically during anti-drugs operations and say official reports that say victims violently resisted arrest are implausible, and contrary to witness accounts. Police reject those allegations and Duterte has been furious at critics and political opponents who say he has a  kill policy . The video of the alleged robbery was uploaded on social media sites and went viral, which angered senior police generals. Albayalde immediately issued the orders to relieve the Caloocan precincts.  From what we have seen this has been done or will continue to be done by others so it is best to implement this preemptive measure to avoid similar incidents,  Albayalde told reporters. He warned other districts in Manila could face similar sanctions if they did not shape up. ",worldnews,"September 15, 2017 ",1
South Korea's Moon says North Korea provocations will result in more isolation,"SEOUL (Reuters) - South Korean President Moon Jae-in said on Friday North Korea s latest launch of a missile over Japan will only result in further diplomatic and economic isolation for the North, and officials said Moon had also warned of possible new threats.  President Moon ordered officials to closely analyze and prepare for new possible North Korean threats like EMP (electro-magnetic pulse) and biochemical attacks,  Moon s spokesman Park Su-hyun told a briefing. North Korea said earlier this month it was developing a hydrogen bomb that can carry out an EMP attack. Experts disagree on whether the North would have the capability to mount such an attack, which would involve setting off a bomb in the atmosphere that could cause major damage to power grids and other infrastructure. ",worldnews,"September 15, 2017 ",1
Cambodia PM calls on U.S. to withdraw Peace Corps volunteers,"PHNOM PENH (Reuters) - Cambodian Prime Minister Hun Sen called on the United States on Friday to withdraw Peace Corps volunteers in an escalating row over accusations that U.S. agents conspired with an opposition leader to plot treason. Hun Sen was responding after the U.S. embassy in Phnom Penh issued a travel warning that urged citizens to show caution amid  anti-American rhetoric by officials .  Are you scaring Cambodians?  Hun Sen said of the United States in an address to garment workers at factories which export much of their production to the United States.  Are you prepared to invade Cambodia and that s why you told Americans to be careful? It s good if you pull out the Peace Corps,  Hun Sen said. The U.S. embassy declined to comment. It has previously dismissed the accusations of collusion with opposition leader Kem Sokha and called for his release. On Friday, the embassy was swearing in 71 new volunteers from the Peace Corps, which sends Americans abroad to help with local projects with the stated goal of promoting mutual understanding. Hun Sen said on Friday that he had ordered an investigation into whether any Americans were involved with Kem Sokha. Opponents of Hun Sen accuse him of arresting Cambodia National Rescue Party (CNRP) leader Kem Sokha and cracking down on independent media and other critics ahead of a general election next year. The evidence presented against Kem Sokha is a video recorded in 2013 in which he discusses a strategy to win power with the help of unspecified Americans. Hun Sen, a close ally of China, has taken a series of measures against U.S. interests this year from ending joint military exercises to expelling a naval aid unit to forcing a U.S.-funded pro-democracy group to leave. On Thursday, Hun Sen said he was suspending cooperation with Washington to find the remains of Americans killed in the Vietnam War. According to the U.S Embassy, more than 500 Peace Corps volunteers have served and worked in Cambodia since 2006, providing English teaching and teacher training as well as community health education.  U.S. President John F. Kennedy established the Peace Corps in 1961 to promote world peace and friendship. ",worldnews,"September 15, 2017 ",1
Australia to move 200 asylum seekers to new PNG detention center,"SYDNEY (Reuters) - Approximately two hundred men held in a remote Australian-run detention center will be moved to a new facility within weeks, the country s immigration minister said. Peter Dutton, Australia s immigration minister, said those men who have their refugee applications denied, ruling them ineligible for resettlement to the United States, and who are from countries such as Iran which precludes forced deportations, will be transferred to a new detention facility within Papua New Guinea (PNG) after Oct. 31.  Those people, who total about 200, who have been found not to be refugees are to be moved into an alternative place of detention away from the regional processing center,  Dutton told Australia s parliament. Dutton s comments mark the first insight into how Australia plans to manage the end of its policy of detaining asylum seekers in PNG, where 800 men are held, many of whom for four years. Canberra s hardline immigration policy requires asylum seekers intercepted at sea trying to reach Australia to be sent for processing at camps on PNG s Manus Island and on Nauru. They are told they will never be settled in Australia. Question marks remain, however, about the fate of the remaining men on Manus as a refugee swap deal with the United States stalls. Former U.S. President Barack Obama late last year agreed to resettle up to 1,250 asylum seekers held in Australian immigration centers in PNG and Nauru. In exchange, Australia agreed to take Central American refugees. Australia had hoped the men would have been resettled by Oct. 31 but with the swap deal stalling under President Trump after the U.S. hit it annual intake cap, Canberra is left seeking a solution. Australia s security contract with Spanish company Ferrovial SA will expire on Oct. 31, forcing the closure of the camp that has been subject to violence from locals.  PNG officials have sought to transfer the men to a transit center nearby but nearly all, citing fears of violence, have refused despite threats that it may rule them out of U.S. resettlement.  We are not willing to move from the center unless we are leaving for a country that is safe,  said one, who declined to be identified because of the fear it would jeopardize his application for U.S. resettlement. ",worldnews,"September 15, 2017 ",1
Japan PM says U.N. sanctions on North Korea must be firmly imposed,"TOKYO (Reuters) - Japanese Prime Minister Shinzo Abe said on Friday that United Nations sanctions on North Korea needed to be firmly imposed. Abe, speaking to reporters, said that the international community must send a clear message to North Korea over its provocative actions. North Korea fired a missile on Friday that flew over Japan s northern Hokkaido far out into the Pacific Ocean, South Korean and Japanese officials said, further ratcheting up tensions after Pyongyang s recent test of a powerful nuclear bomb. ",worldnews,"September 15, 2017 ",1
Brazil's Temer faces new graft charges over JBS testimony,"BRASILIA (Reuters) - Brazilian President Michel Temer was charged with obstruction of justice and racketeering on Thursday, according to a statement posted on the prosecutor general s office website, threatening to delay the government s economic reform agenda in Congress.    It is the second set of criminal charges filed against the president based on the plea-bargain testimony of the owners of the world s largest meatpacker, JBS SA. They accused Temer of taking bribes in return for political favors and of conspiring to buy the silence of a witness who could implicate the leader.  In a statement on Thursday, Temer strongly rejected all allegations of wrongdoing.  Temer s earlier corruption charge, that he took bribes from JBS officials, was blocked in August by Temer s allies in the lower house of Congress, which has the power to decide whether a president should stand trial by the Supreme Court. Despite the lower house s move to block the charges, they remain valid and can be pursued by prosecutors once Temer leaves office. His term ends on Jan. 1, 2019. Brazil s top public prosecutor Rodrigo Janot has also filed charges against Joesley Batista, the billionaire former chairman of JBS who implicated Temer. Batista was arrested on Sunday for concealing other crimes in his plea bargain deal. Batista s lawyer Antonio Carlos Kakay rejected the charges brought by Janot, arguing in a statement that the prosecutor had violated the rules of plea bargains by using his client s testimony to incriminate him. On Wednesday, Batista s brother Wesley, the chief executive officer of JBS SA, was also arrested for alleged insider trading to avoid hefty losses related to the May plea deal. Late on Thursday, Supreme Court Justice Edson Fachin converted Joesley and executive Ricardo Saud s temporary detentions into preventative detention and gave them 10 days to respond before ruling on Janot s request to withdraw their plea deal.   The arrests of the Batista brothers have improved Temer s prospects of surviving the new charges and serving out his term through 2018. Temer and his allies expect the new charges to be voted in the lower house next month with wider support than he obtained in the 263-227 vote last month blocking a trial. Fachin heeded a request from Temer s defense not to deliver the accusation to the lower house until after a supreme court plenary vote on the matter. The vote should be held before Wednesday. The allegations are part of Brazil s sprawling corruption probes that have resulted in ex-President Luiz Inacio Lula da Silva s conviction and four pending trials; investigations and charges implicating three former presidents and dozens of members of Congress; and guilty verdicts against well over 100 powerful business and political figures.      Most of the schemes involve political kickbacks in return for contracts at government-run enterprises or cheap loans from Brazil s state development bank.     The racketeering charge against Temer was based on the plea bargain testimony of L cio Funaro, a businessman who accused the president and his closest aides in the ruling PMDB party of operating a criminal organization to collect bribes in exchange for political influence.     The obstruction of justice charge was based on testimony by Joesley Batista that Temer endorsed payments of hush money to try to keep Funaro from talking.     A short legislative agenda ahead of an election year, the absence of public pressure to oust Temer and the lack of any convincing replacement for him are also likely to weigh in the president s favor.      Given the short timetable, the general public apathy and lack of a viable alternative, it is quite possible that Brasilia will continue to punt this down the road,  said Matthew Taylor, a professor at the American University in Washington. ",worldnews,"September 14, 2017 ",1
U.N. Security Council to meet on North Korea missile test on Friday,"UNITED NATIONS (Reuters) - The United Nations Security Council will meet at 3 p.m. EDT (1900 GMT) on Friday on the latest North Korea missile test, diplomats said, at the request of the United States and Japan.  North Korea fired a missile that flew over Japan s northern Hokkaido far out into the Pacific Ocean on Friday, South Korean and Japanese officials said, further ratcheting up tensions after Pyongyang s recent test of its most powerful nuclear bomb. The 15-member Security Council unanimously stepped up sanctions against North Korea on Monday over its Sept. 3 nuclear test, imposing a ban on the country s textile exports and capping imports of crude oil. It was the ninth U.N. sanctions resolution adopted on North Korea since 2006. ",worldnews,"September 15, 2017 ",1
"Saviors or profiteers? Bangladesh fishermen rescue Rohingya, for a price","SHAMLAPUR, Bangladesh (Reuters) - For tens of thousands of Rohingya Muslims, an informal fleet of small wooden fishing boats has meant deliverance from what they say is an indiscriminate assault on their villages by the Myanmar army. Deliverance, however, comes at a price. Some refugees told Reuters they paid as much as 10,000 taka ($122) per adult to boatmen to make the five-hour crossing from Myanmar s coast to ports in southern Bangladesh. While the fishermen say they have a moral obligation to help desperate fellow Muslims escaping persecution, Bangladeshi officials accuse them of profiteering. Ordered to stamp out what they call human trafficking, they have made arrests and even set fire to fishing boats.  Of course we want to keep going back to rescue more people. Our Muslim brothers and sisters are in a bad situation, so I have to go and bring them,  said Mohammed Alom, 25, a fisherman in the Bangladeshi village of Shamlapur. Around 400,000 Rohingya have arrived in Bangladesh in less than three weeks and people are still coming, by land as well as by sea, after attacks by Rohingya militants sparked a fierce counteroffensive by Myanmar s army. Senior United Nations officials have described the violence as  ethnic cleansing . The influx is placing huge strain on authorities in southern Bangladesh, one of the poorest parts of a poor country.  Don t say rescuers. The rescuers should be going and they should rescue people, not in terms of money,  said Lieutenant Colonel Ariful Islam, Border Guards Bangladesh commander in Teknaf on the country s southern tip, referring to the fishermen bringing refugees ashore.  These people are very poor, it s just extorting from them whatever they have. We are helping those who arrived, but we re trying to insist that no human trafficking should take place.  Reuters interviewed three Rohingya fishermen and two Bangladeshi boat owner-operators, all of whom had made at least two visits to Myanmar in recent weeks. The men didn t believe the profits they made detracted from what they saw as a rescue mission. Shaif Ullah, 34, a Bangladeshi, who co-owns a fishing boat, said he made 100,000 taka ($1,220) rescuing the family of a Rohingya in Malaysia who paid him via BKash, a popular mobile money service, after he returned to Bangladeshi shores.  People from Malaysia and Saudi Arabia call me and tell me to go there to get their family,  he said.  They are crying for my help. I take money from them, yes, but it s also a humanitarian act.   Two refugees have told Reuters their family members were detained by fishermen or brokers in Bangladesh when they could not pay for the journey. Several also complained they had to hand over gold and other jewelry to boat operators.  We had no chance to negotiate with the boatmen,  said Ali Johar, 75, an elder from his village in southern Maungdaw, just across the Naf river that forms the border between Myanmar and Bangladesh, now staying in Shamlapur. He handed over his wife s gold necklace and a gold ring, in addition to 7,000 taka for the rescue of him and about 30 members of his extended family, including young children, he said.  But we are grateful to the fishermen for bringing us here,  he said.  There were so many people trying to get here. If they didn t bring us, we would be stuck.  Pronay Chakma says it was a  stroke of fate  that thrust him into a key role in Bangladesh s response to the crisis. The 31-year-old administrator arrived in Teknaf to start a new job as sub-district assistant commissioner for land on Aug. 23, two days before northwestern Myanmar exploded into violence.  The thing is that, yes, the fishermen can go there, no problem, but if they demand money from the pain of stricken people, is it humanitarian? No,  he said. Chakma - a Buddhist member of the Chakma tribe who live scattered throughout South Asia - is an executive magistrate, which means he can hand down jail terms in simple criminal cases. He interrupted an interview with Reuters to sentence a man to three months for possession of five methamphetamine tablets. Chakma and another local official have sentenced at least 100 people to terms of up to six months for continuing to charge Rohingya refugees for ferrying them to safety.  Each and every time we are warning them,  he said.  Yes, you can do that, but not in exchange of money.  He pointed to the deaths of women and children who, unable to swim, have died after their boats capsized near Bangladeshi shores. Fishermen and local residents told Reuters that authorities have also broadcast messages in their villages by loudspeaker ordering them not to pick up Rohingyas. At least five boats caught bringing refugees in exchange for money have been set on fire on the beach by officials. The boatmen Reuters spoke to said they were cautious about operating in bad weather and rejected allegations of coercion or detaining refugees. Tens of thousands of people may still be waiting to cross the mouth of the Naf river, according to estimates by refugees, fishermen and rights groups.  I would like to go back to bring these people, because Muslims are suffering,  said Bangladeshi boat owner Moni Ullah, 38.  For me, it s hard to sit here and not go there, because I have seen so many people crying on the beach.  ($1 = 81.9300 taka) ",worldnews,"September 15, 2017 ",1
