title,text,subject,date,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,label
" The Gun Shop Owner That Banned Muslims Is Now Selling Obama, Bernie And Hillary Targets (IMAGE)","One of Florida s most infamous gun shop owners is yet again making headlines   this time for selling targets that have the faces of President Barack Obama and 2016 Democratic presidential candidates Bernie Sanders and Hillary Clinton on them.Last year, Florida Gun Supply owner Andy Hallinan raised eyebrows by banning Muslims from his store, when he made this announcement via a YouTube video: I have a moral and legal responsibility to ensure the safety of all patriots in my community, and so effective immediately, I m declaring Florida Gun Supply as a Muslim-free zone. I will not arm and train those who wish to do harm to my fellow patriots. This of course, got the attention of the racist murderer of 17-year-old Trayvon Martin, George Zimmerman. Naturally, the two gun nuts joined forces to sell confederate flag paintings through Hallinan s store so that Zimmerman could pay his living expenses. Apparently racism and hate speech works, because Zimmerman was able to make $100,000 on a painting so horrible a first grader could have done better.Now, Hallinan s latest stunt is an idea all of his own. On his website, BernieTargets.com,  he is selling the targets with the three Democrats  faces on them for $4.99, marked down from $9.99.Bernietargets.com Hallinan has several other  classy  products for sale on the site, such as a  Muslim-free zone vehicle sticker , an  ISIS hunting permit , a  Mohammed target , a  Muslim-free yard sign ,  Liberal tears gun oil  and a  Hillary for prison 2016 yard sign .If this guy is a fan of presumptive Republican nominee Donald Trump, that wouldn t be a surprise at all. Hallinan clearly agrees with Trump s anti-Muslim rhetoric, and is probably right on board with The Donald s horrific proposal to ban all Muslims from coming into the country   which is pretty much what Hallinan tried to do on a smaller scale with his store last year.This type of xenophobia, and blatant hate toward those with different religious (and political views) is so dangerous. Having targets with the faces of President Barack Obama (who Trump has repeatedly implied is Muslim) and this year s Democratic candidates is truly blurring the line between parody and inciting violence.Featured image is a screenshot",News,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Kim Jong Un And North Korean Media Enthusiastically Want Trump To Become President,"When your presidential candidate is supported by the media of a corrupt tyrannical regime, that s a bad sign.North Korea is a sworn enemy of the United States, threatening us with nuclear strikes for many years and demanding that we pull our military out of South Korea, a move that would almost certainly be followed by a North Korean invasion of our ally.And that s precisely why North Korean media is enthusiastic about Donald Trump.According to NKNews.org,The article published in state media outlet DPRK Today also referred to Trump s proposal to hold direct talks with Kim Jong Un, praising the likely Republican nominee as a  wise politician  and  far-sighted presidential candidate. In my personal opinion, there are many positive aspects to the Trump s  inflammatory policies ,  wrote Han Yong Mook, who introduced himself as a Chinese North Korean scholar. Trump said  he will not get involved in the war between the South and the North,  isn t this fortunate from North Koreans  perspective? Indeed, it would be most fortunate for North Korea because they wouldn t have to fight our military and South Korea s military at the same time in their effort to unite the two Koreas under a single banner. Of course, uniting would come at a great cost to South Korea since Kim Jong Un would still be the dictator of a united Korea. That is non-negotiable as far as the North Korean leader is concerned.Trump has already threatened to pull US forces out of South Korea unless the government in Seoul increases domestic military spending. Furthermore, he has indicated that he would like to negotiate with North Korean dictator Kim Jong Un.DPRK Today especially likes this and urged Trump to do it. Yes do it, now   Who knew that the slogan  Yankee Go Home  would come true like this? The day when the  Yankee Go Home  slogan becomes real would be the day of Korean Unification. They even went so far as to attack Hillary Clinton on Trump s behalf, which every single American should be concerned about. The president that U.S. citizens must vote for is not that dull Hillary   who claimed to adapt the Iranian model to resolve nuclear issues on the Korean Peninsula   but Trump, who spoke of holding direct conversation with North Korea. Seriously, North Korea is part of the  axis of evil  former President Bush spoke of during his tenure in the White House. Now the Republican Party has gone from that to being endorsed by North Korean media.Aidan Foster-Carter of the University of Leeds, who is Honorary Senior Research Fellow in Sociology and Modern Korea, viewed the media support as concerning. Admittedly it is not exactly Pyongyang speaking, or at least not the DPRK government in an official capacity,  Foster-Carter conceded.  But it is certainly Pyongyang flying a kite, or testing the waters. For the rest of us, this is a timely reminder   if it were needed   of just how completely Trump plans to tear up established U.S. policy in the region; and what an irresponsible, unthinking menace the man is. Again, the Republican presidential nominee has the support of North Korea because he has threatened to weaken South Korea if Seoul does not comply with his demands.Trump has even expressed admiration for the way Kim Jong Un kills people to retain power. You ve got to give him credit. How many young guys   he was like 26 or 25 when his father died   take over these tough generals and all of a sudden, you know, it s pretty amazing when you think of it. How does he do that? Even though it is a culture, and it s a culture thing, he goes in, he takes over, he s the boss. It s incredible. He wiped out the uncle, he wiped out this one, that one. I mean this guy doesn t play games. Every American should be very concerned and very scared about this, especially Republicans who claim they care about our national security and the security of our closest allies.Featured Image: Joe Raedle/Getty Images",News,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Fox News Goes Completely Racist When Reporting Dead Gorilla Story (VIDEO),"Last weekend, news feeds everywhere were filled with the horrific story of a beautiful silverback gorilla being shot after a 3-year-old boy fell into his enclosure.Anyone who s a parent knows that kids are very slippery. They know that in the blink of an eye, a child can become distracted and run off. Still, rather than blame the Cincinnati Zoo for possibly overreacting, people were blaming the parents. Some of those people, including Fox News, though, are taking that line of blame to a whole new level. They are adding a solid dose of racism.Here s a video of the gorilla with the boy, decide for yourself if the gorilla was trying to hurt or save the boy:The boy and his parents are African-American   a detail which would be meaningless if it weren t for Fox News and racists across the nation. Many people blamed the parents, and the mother, who was at the zoo with her boy and other children, certainly deserves her share of it, but Fox and their classy followers are blaming the father, who wasn t even there. The father, it appears, served time in prison.The Daily Mail, which is one of Great Britain s conservative, lowbrow newspapers, reported that the boy s father, Deonne Dickerson, has a criminal history. He was convicted in 2006 for drug trafficking. He was also charged with numerous other charges, including criminal trespass, disorderly conduct and kidnapping.The Daily Mail does note, however, that Dickerson has appeared to turn his life around. That didn t stop Fox News from running with the story, though. The father has a long rap sheet, including drugs and kidnapping charges,  Fox News host Abby Huntsman noted at the beginning of the program. Some say the parents need to be charged,  co-host Ainsley Earhardt later told wildlife expert Grant Kemmerer,  bringing up the dad s past criminal history who wasn t even there at the zoo at the time. The father wasn t even there. Think about that. Fox News is advocating criminally charging a man who wasn t even there. The fact is, Fox and their viewers won t be happy until all black men are behind bars.Here s the video:Featured image via video screen capture",News,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Watch A 12-Year-Old ‘Scientist’ OBLITERATE Anti-Vaxxers’ Lies In 2 Minutes Flat (VIDEO),"A 12-year-old boy has just gone viral for absolutely shredding every anti-vaxxer s argument against vaccinating children.The boy, who goes by the name Marco Arturo, is a science-loving video blogger who uses his Facebook page to share his findings and ignite discussions related to science. His latest video was a major hit, and has left the young boy shocked that his 2-minute video has been seen by more people than the population of Bahamas, Belize, Greenland, Monaco, Bermuda and Dominica combined.  His educational message to anti-vaxxers has been viewed millions of times, and when you watch it, you will understand why.Marco begins the video addressing two major concerns being proposed by anti-vaxxers: that vaccines are to blame for autism, and that they re part of a government conspiracy. Marco says: We ve all been lied to by doctors and pharmaceutical companies about vaccines. After a lot of research I realized that vaccines do and will cause autism. At first it sounds like Marco is taking their side, but if anti-vaxxers thought they d just found their youngest recruit, they re dead wrong. Seconds later, Marco holds up a folder labeled Evidence that vaccines cause autism, stating that he will explain his findings  page by page.  By now, anti-vaxxers are probably salivating all over themselves, eager to hear the scientific proof that their ridiculous theories are correct. However, when Marco opens the folder, all of the pages are blank. Marco explains: I think it might be because there is absolutely no evidence to support the statement that vaccines are linked to autism in any way whatsoever. To make anti-vaxxers even more furious that they d been tricked so expertly, Marco stresses how important vaccines are, and what they re REALLY responsible for: saving the lives of millions of children. Marco closes by begging parents to get their children vaccinated, and reiterates that there is no evidence that can link vaccines to autism.In closing, Marco notices that one of the pages actually DOES have something on it, which might get gullible anti-vaxxers  hopes up once again. The page says one word:  MIC,  and Marco drops it.Here s Marco s brilliant video:Featured image via screenshot",News,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Republican Obstructionism Is About To Make An Elderly Disabled Couple Homeless,"An elderly, disabled couple in New Hampshire is suffering thanks to the United States  ridiculous classification of marijuana. Lorraine Sevigny, 61, and Brian Cardinale,59, may be evicted from their apartment after police raided their home and found a tiny amount of marijuana   that the couple uses for medicinal purposes   in a jar.On May 10, Lebanon police carried out a search warrant on the apartment, discovered the marijuana and issued them a citation. Police say they conducted the search after some busy-body an anonymous source provided them with  drug intel. Sevingy told officers that she uses the plant to relieve pain from a traumatic brain injury suffered in a car accident forty years ago. Cardinale smokes pot, in addition to taking 18 other drugs, to treat multiple sclerosis (MS). His debilitating illness, which attacks the central nervous system, has forced him to walk with a cane. Stairs are my mortal enemy,  said Cardinale. I m lucky. I m not in a wheelchair. Medical marijuana is legal in the state of New Hampshire, but Cardinale is unable to get a prescription for it because technically he does not have an address. His apartment was destroyed in a fire in February, so he moved in with Sevingy; unfortunately, the paperwork to put his name on the lease has not been processed yet.Ordinarily someone would not be evicted from an apartment for a misdemeanor drug citation but the type of complex and federal drug laws makes this case extremely frustrating.   The couples landlord, Twin Pines Housing Trust, is a non-profit organization that provides the elderly with low-rent places to live. The organization purchased Sevigny s apartment building in November with the help of a $6.8 million U.S. Department of Agriculture loan and that loan is the problem.When Twin Pines accepted the USDA loan they agreed to a zero-tolerance drug policy. After police searched the couples  home they notified Twin Pines about the marijuana they found and that triggered eviction proceedings.  Andrew Winter, executive director of Twin Pines, said: While we recognize that state policies on marijuana are rapidly evolving, we still need to comply with federal restrictions that govern the financing of our properties. And therein lies the problem. The federal government still has marijuana listed as a schedule 1 narcotic. A schedule 1 drug is one that could lead to  severe psychological or physical dependence.  MDMA (ecstasy) is considered a schedule 1 narcotic. LSD (acid) is considered a schedule 1 narcotic.In February 2015, Representatives Jared Polis (D-CO) and Earl Blumenauer (D-OR), tried to change the classification of marijuana with bill  H.R. 1013, the Regulate Marijuana Like Alcohol Act. In November 2015, Senator Bernie Sanders introduced its companion bill to the Senate, unfortunately, like every bill introduced by Democrats in the Republican-controlled Congress, the bills never saw the light of day. Had Congress acted and declassified the plant as a schedule 1 drug, this couple would not be worried about their future because the police would have never raided their apartment. But here we are, all thanks to the GOP s inability to do their job.Featured image via Chip Somodevilla/Getty Images",News,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Watch Trump Call Reporter A ‘Sleaze’ For Having The Audacity To Report Facts,"How does the old saying go? The more unapologetically defensive you appear, the more guilty you probably are   or something like that. That at least seems to be the case with Donald Trump any time he is scrutinized on, well, pretty much anything. However, when it comes to his claim that he s raised money for veterans, even though many are saying he s grossly exaggerating the amount, he really doesn t like being called out on the discrepancy.During a press conference on Tuesday, Trump was asked by ABC s Tom Llamas: Mr. Trump, writing a one million dollar check is incredibly generous, but the night of that Iowa fundraiser you said you had raised $6 million. Clearly you had not. Your critics say you tend to exaggerate, you have a problem with the truth. Is this a prime example? Trump responded: No, I raised almost $6 million. Some of it didn t come through, but more money is coming through. The number is probably is going to be when we finish it probably going to be over the $6 million. Trump then proceeds to blast the media, and then at one point called out Llamas directly, even calling him a  sleaze  for having the audacity to point out facts. Trump said: But what I don t want is when I raise millions of dollars, have people say, like this sleazy guy right over here from ABC. He s a sleaze in my book. You re a sleaze because you know the facts and you know the facts well. Ironically, Llamas does seem to know the facts well, and Trump doesn t like being called out on the fact that he s been exaggerating.Llamas took to Twitter shortly after saying:Trump just called me a ""sleaze."" Should be an interesting week.  Tom Llamas (@TomLlamasABC) May 31, 2016What sort of person running for leader of the free world behaves like this? Trump is completely thin-skinned and bullies anyone who dare question him. If he can t handle being scrutinized, how the hell is he going to lead the nation, or for that matter, work in our diplomatic world interests across the globe. Truth is, he wouldn t be able to. He s remarkably unqualified and we need to make sure he gets nowhere near the Oval Office.Watch Trump lose his damn mind here:Featured image via video screen capture",News,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Republican Senators Don’t Want Ted Cruz Anywhere Near Their Re-Election Campaigns,"Ted Cruz thinks he could be an asset to the campaigns of his fellow Republican senators. There s just one problem, though: most of them don t like him.Republicans currently face an uphill climb this year, especially with Donald Trump at the top of the 2016 ballot. The nomination of Trump presents a major problem for Republicans who hope to keep their seats or take seats away from Democrats.Indeed, instead of riding Trump s coattails to victory, Republicans are looking at down-ballot rejection as people associate them with the Republican nominee and his vile campaign.Despite being destroyed by Trump, Texas Senator Ted Cruz wants to lend a hand to his colleagues. That can go a long way toward establishing good relationships,  one Cruz adviser told The Hill.  At the same time, though, I d be wildly surprised if he suddenly started moderating his principles just to get along. Establishing good rapport with colleagues is incredibly crucial to running for higher office. But Ted Cruz has alienated and pissed off most of his Senate colleagues because of his aggressive losing strategies in recent years, the biggest of which is undoubtedly the government shutdown in 2013.Cruz incited the shutdown because he thought it would force President Obama to dismantle Obamacare. In the end, it was a PR nightmare for Republicans as the American people rightfully blamed them for shutting the government down.But the Cruz adviser thinks his colleagues will be interested in taking Cruz s help. I think politicians are practical people,  he said.  They re going to be pretty interested in the kind of support he can give them I think fewer people would say they don t want him now. Unfortunately for Cruz, he seriously underestimates just how much his colleagues loathe him.As it stands, incumbent Republicans facing tough re-election battles don t want Ted Cruz making their lives more difficult.When asked by The Hill if she would accept help from Ted Cruz, New Hampshire Senator Kelly Ayotte said,  Uh, no. I don t think I d ask anyone to come up, generally, other than I had [Sens.] Joni [Ernst (Iowa)] and Shelley [Moore Capito (W.Va.)] up,  she continued.  This is about me campaigning for New Hampshire. I m going to be focusing on my campaign for me. It s not a reflection on him, or anyone else he hasn t contacted me, but I m sure there s a lot of different races out there. In other words, please don t come to New Hampshire, Ted.In Pennsylvania, Senator Pat Toomey also faces a tough campaign, but that doesn t mean he wants Cruz there to make it worse.[Cruz is] not going to [be] into what my campaign is doing,  Toomey insisted.And then there is Arizona Senator John McCain, who has famously referred to Cruz as a  whacko bird.  Yeah, he definitely does not want Cruz stumping for him in his home state.McCain said he only seeks help from people he is close to.  I m not close to Sen. Cruz,  McCain declared.So it looks like many Republicans would rather not have Cruz s support, which isn t surprising considering how extreme he is on several issues.Frankly, if Cruz wanted his colleagues to be more enthusiastic, perhaps he should have thought about that before becoming the most annoying voice in the Senate.Featured Image: Spencer Platt/Getty Images",News,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 RNC’s Hilariously Delusional Election Model Predicts Obama Might Vote Trump,"The Republican Party is not well   we know it and they know it.After getting roasted in the last general election, the Republican Party conducted a fittingly named  autopsy  on what would need to change before 2016 in order for the party to successfully compete with Democrats. The overall conclusion was that the party needed to do a much better job of reaching out to young people and minorities. Instead, they nominated Donald Trump   a man who launched his campaign by accusing Mexicans of being rapists and who has been endorsed by several factions of the Ku Klux Klan.But rather than mourn the loss of their party, Republicans are just fudging the numbers just so they can get out of bed in the morning. Like Karl Rove screaming that the election wasn t over long past the time when the election was over, the party is trying to  unskew  the numbers that give Democrats a massive advantage going into November.And just how grim does it look for Republicans? Here s the latest projection for how the election might play out if Clinton does get the nomination.But you wouldn t know it if you worked in the Republican National Committee. Their  independent  database has some laughably optimistic assumptions about voters.One prominent example: the current President of the United States, Barack Obama, has been a staunch Democrat for his entire political career. Recently, he has repeatedly said he would vote for the Democratic nominee in November and he s lashed out against Trump, calling him both hateful and ignorant. It s hard to imagine another human being whose vote is more predictable. And yet There s a 95 percent likelihood Obama will vote in the 2016 general election, the database predicts, based on computer modeling. It also shows an 83 percent chance Obama will side with his party s nominee, while suggesting a 10 percent shot he ll back the Republican candidate. By the RNC s metrics, Obama has a 10 percent chance of voting for Donald Trump, and an additionally, there s roughly another 10 percent chance of voting for an Independent candidate It s baffling to think about how the RNC arrived at those numbers. One humorous conclusion is that while Republican politicians try to score cheap political points by labeling President Obama a radical leftist, their own calculations acknowledge he lies well within the current political spectrum. In other words, when they tell their supporters that Obama is a socialist, they know it s a lie.This is how the RNC fudges the numbers slightly so they can turn around and say they have a chance. The model doesn t go overboard. It simply puts its thumb on the scales a little. However, this  slight  lie will have big implications in how the actual election plays out. Obama, along with millions of voters, will, in fact, vote for Democratic candidates whether the RNC wants them to or not. As such, these white lies are merely an exercise in wishful thinking.It s becoming increasingly clear that the Republican Party is what happens when your brain has been exposed to dangerous levels of Fox News for years. The delusions get grander and more incredible, and the defense of those delusions gets more aggressive. The right-wing media has convinced even its own politicians that Obama is deeply unpopular, a failed statesman and a radical. He is none of those things and so the Republicans are perpetually stunned by his success.By way of one example, let s consider the fact that Mitt Romney actually believed right up until election night that he was going to win. This flew directly in the face of all the known data (including Nate Silver s career-making predictions). He and his team rejected any of the information that didn t adhere to their ideological belief that everyone hated Obama as much as Fox News had told them they did.And he got walloped.Featured image via Chip Somodevilla/Getty Images",News,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Richard Dreyfuss Just Showed ‘Little-Dick’ Donald Trump How To Win A Twitter Battle (TWEETS),"Richard Dreyfuss has provided us with some of the finest moments in movie and television history. His ability to run the table on acting to bring us everything from Mr. Holland to Dick Cheney to Bob s savior, Dr. Leo Marvin, has made him a Hollywood icon and fan favorite for more than four decades. In the age of social media, Dreyfuss is also proving himself to be an amply armed Twitter warrior, taking on the likes of none other than Donald J. Trump.Dreyfuss isn t so much upset about Trump s following of low-hanging fruit; they are as he puts it,  struggling.  The celebrities who have endorsed Trump? Dreyfuss views them in a different light altogether:The saddest people aren't Donald Trump's supporters. They're really struggling. It's Donald Trump's celebrity supporters who are whores.  Richard Dreyfuss (@RichardDreyfuss) May 30, 2016It s their souls they re whoring out for Trump, and it truly is sickening. To see people who would otherwise be considered intelligent and educated jumping on the Trump train to nowhere is infuriating not only to their fans with half a brain but to Dreyfuss as well. Luckily for Hollywood, people twisted enough to support the orange one aren t exactly A-listers, with Jon Voight being the closest thing to a decent actor in the bunch.After the shot at the Kirstie Alleys and Ted Nugents of the world, Dreyfuss moved on to Trump himself, taking a shot at his  off the cuff  style of speaking, which we like to call  racism :I get the thing about ""off the cuff speaking."" I get it! But when that speaking is dedicated to hurting latino americans, you're a racist.  Richard Dreyfuss (@RichardDreyfuss) May 30, 2016We don t need Richard Dreyfuss to tell us that Trump is a racist; it s as obvious as the comb-over. It s always nice, however, to see a public figure adored by so many dropping truth bombs on the Republicans  latest choice to destroy America. Dreyfuss wasn t quite finished yet, however, letting people know that his opinions aren t just speculative; he has actually had experience dealing with Trump in person:I met Donald Trump a few times but first was a party in Malbu where he got very upset that his date had the gault to speak with other guests  Richard Dreyfuss (@RichardDreyfuss) May 30, 2016And there s the Donald Trump we all know and despise. If you ve never experienced a man becoming so jealous that his date actually has a mind of her own that he loses his cool, you can t quite appreciate how it affects you. It s infuriating. Trump didn t just get a little upset, either. He was so butthurt that he acted like a  small-dicked prick,  forcing her to leave and causing those left behind to wonder if he would hurt her:He acted like a small dicked prick and pusher from the party and left of us wondering if we had made a mistake letter her go with him  Richard Dreyfuss (@RichardDreyfuss) May 30, 2016Autocorrect seems to have gotten the best of him there, but the implications are clear: Donald Trump is a deplorable human being whose own actions have caused people to fear for the safety of women he s dated. With that, Dreyfuss ended his anti-Trump Twitter barrage. Trump decided not to engage, as is usually the case when someone calls him out for his treatment of women.Game, set and match: Dreyfuss. And THAT is how to win a Twitter battle against Donald Trump. Embarrass him to the point that he stays out of it altogether.Featured image by John Sciulli/Spencer Platt/Getty Images",News,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Traffic Signs Hacked With Pro-Bernie And Hilarious Anti-Trump Messages (VIDEO),"On your way into work you may occasionally see portable electronic traffic signs that keep you aware of oncoming traffic problems or perhaps an exit being closed. Here s the thing, though, those signs can be programmed to say anything. Which is exactly what happened to the Texas Department of Transportation early on Tuesday morning in Dallas, Texas.Three signs seemed to be affected, with one reading,  Bernie for President,  and another reading,  Work is Canceled   Go Back Home.  However, the third one said something pretty damn hilarious, and perhaps honest, who s really to know without proof it s not. It read,  Donald Trump is a Shape-Shifting Lizard! Check it out here:I'm not sure this is what @TxDOT meant for this road sign to say  #Dallas @NBCDFW pic.twitter.com/4iPldtM9gJ  Tim Ciesco (@TimCiescoNBC5) May 31, 2016The Texas Department of Transportation seemed to quickly become aware of what the signs were now saying and promptly sent someone out to turn them off, as seen here:UPDATE: TxDOT crews just came and turned off the hacked sign here at Westmoreland & I-30 pic.twitter.com/fB4B6ik6UJ  Tim Ciesco (@TimCiescoNBC5) May 31, 2016This likely won t be the last time something like this happens considering this presidential election has been one of the most bizarre ones in recent memory. I mean, for goodness sake, Donald Trump is the presumptive GOP nominee. It really doesn t get much more bizarre than that. And for the sake of America, let s make sure he doesn t actually win.Featured image via video screen capture",News,"May 31, 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
